id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept,IsFranchise
cbb71ef06cd,3613144009,COMMERCIAL OFFICE SPECIALISTS,COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,2000-03-02,2000,13,1.0,0,5,1,1,N,N,2000-06-14,142000.0,$0.00 ,1,No
9061e504000,3831655003,"RIVERVIEW SUBS, LLC",MARIETTA,OH,PEOPLES BANK NATL ASSOC,OH,2009-12-26,2010,1,1.0,0,1,68021,2,N,N,2010-02-01,35000.0,$0.00 ,1,Sí
fdc7613521f,7463084006,BRICK CITY,HUBER HEIGHTS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2004-05-24,2004,2,2.0,1,2,1,1,Y,N,2004-09-30,40754.0,$0.00 ,1,No
d24fb4f025b,3215804000,THE R D THOMPSON PAPER PRODUCT,LOUDONVILLE,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1999-09-30,1999,30,1.0,30,30,1,2,N,N,2000-01-31,255000.0,$0.00 ,1,No
32ae2263a6d,1869594009,SIGNA STORTECH SYSTEMS INC,NORTH CANTON,OH,"READYCAP LENDING, LLC",CA,1998-02-26,1998,20,1.0,0,0,1,0,N,N,1998-06-30,1700000.0,$0.00 ,1,No
43902653b38,1222005002,SERGEY YEVTUKH DBA SERG TRANSP,CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,2005-03-08,2005,1,1.0,1,2,1,1,Y,N,2005-12-31,42000.0,$0.00 ,1,No
a2737fda9bc,7078944008,AMMUNOMED LLC,TOLEDO,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2003-12-31,2004,3,1.0,0,3,1,1,N,N,2004-01-31,300000.0,$0.00 ,1,No
fa3f34af3dd,1548845007,DECOLINE LTD.,TOLEDO,OH,CITIZENS BANK NATL ASSOC,RI,2005-11-21,2006,12,1.0,3,15,0,1,Y,N,2005-12-31,100000.0,$0.00 ,0,No
e4d6f9e08f3,2329614006,MCGILL AUTOMOTIVE & MACHINE IN,KENT,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1998-09-16,1998,14,1.0,0,0,1,0,N,N,1999-01-31,319400.0,$0.00 ,1,No
1d06a7bd796,5631724009,SPRINGDALE IGA,CINCINNATI,OH,THE HUNTINGTON NATIONAL BANK,OH,2002-08-21,2002,30,1.0,0,30,40650,1,N,N,2002-09-30,366000.0,$0.00 ,1,Sí
ada4f13fa72,3636714006,SIDNEY LUMBER,SIDNEY,OH,FIRST NATL BK IN NEW BREMEN,OH,2000-03-15,2000,6,1.0,0,0,1,2,N,Y,2000-05-31,150000.0,$0.00 ,1,No
a49824443f5,3662385003,Ours Garage & Wrecker Service,HEBRON,OH,THE PARK NATIONAL BANK,OH,2009-09-28,2009,12,1.0,5,12,0,2,N,N,2009-10-01,35000.0,$0.00 ,1,No
39018aa8d10,1990415010,"MAGNIFIERS & MORE, L.L.C.",MENTOR,OH,CITIZENS BANK NATL ASSOC,RI,2006-08-28,2006,2,1.0,1,3,0,1,N,N,2006-09-30,20000.0,$0.00 ,1,No
298dd8c6ecf,7917743002,"VELVET ICE CREAM COMPANY, INC.",UTICA,OH,COMMUNITY CAP. DEVEL CORP,OH,1994-12-16,1995,112,1.0,12,100,1,0,N,N,1996-04-10,412000.0,$0.00 ,1,No
4d24d62cb38,8175733004,GATES LANDSCAPING,UNIVERSITY HEIGHTS,OH,THE HUNTINGTON NATIONAL BANK,OH,1995-03-15,1995,1,1.0,0,0,1,0,N,Y,1995-04-30,20000.0,$0.00 ,1,No
329bcf07b20,3738574002,"MR. V'S CONVENIENCE, INC.",CLEVELAND,OH,"PNC BANK, NATIONAL ASSOCIATION",IN,2000-05-12,2000,5,1.0,0,0,1,2,N,Y,2000-07-31,80000.0,$0.00 ,1,No
88ced56c28d,1244905002,"ADPRO.ORG, INC.",GROVE CITY,OH,CAPITAL ONE NATL ASSOC,VA,2005-03-25,2005,5,1.0,1,5,1,1,N,N,2005-04-30,50000.0,$0.00 ,1,No
1f50a9268f4,8471053006,RELAX THE BACK STORE,AURORA,OH,WELLS FARGO BANK NATL ASSOC,SD,1995-06-29,1995,1,2.0,0,0,69146,0,N,Y,1996-01-31,100000.0,$0.00 ,1,Sí
c41629720f5,3307766001,WYANDOT SUBWAY ENTERPRISES,POWELL,OH,THE CITIZENS BANKING COMPANY,OH,2008-07-03,2008,35,2.0,35,0,1,2,Y,N,2009-06-30,50000.0,$0.00 ,1,No
1ce8b63734f,9367303003,"INTERSTATE CONCRETE CONVEYORS,",COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,1996-06-26,1996,7,1.0,4,3,1,0,N,N,1996-09-11,126000.0,$0.00 ,1,No
b08c9131b7b,2620853007,"READING CONCRETE PRODUCTS, INC",CINCINNATI,OH,ACCESS BUS. DEVEL & FINANCE IN,OH,1986-05-19,1986,70,1.0,0,0,0,0,N,N,1987-01-07,374000.0,$0.00 ,1,No
262315b6742,5446124004,SPOTLESS CLEANERS,CANTON,OH,KEYBANK NATIONAL ASSOCIATION,OH,2002-06-06,2002,8,1.0,0,8,1,1,N,N,2002-06-30,172000.0,$0.00 ,1,No
f3129f3cedc,1522774005,SMOKER'S EXPRESS INC.,COLUMBUS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1997-09-03,1997,7,2.0,0,0,1,0,N,N,1997-10-31,76474.0,$0.00 ,1,No
593da0bab7d,2742984005,AIR AMERICA AERIAL ADS LTD,MILLBURY,OH,FIFTH THIRD BANK,OH,1999-01-27,1999,5,1.0,2,5,1,0,Y,N,1999-03-31,120157.0,$0.00 ,1,No
f1afd373328,2982145006,Ben Rudick & Son Inc.,YOUNGSTOWN,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2008-03-03,2008,26,1.0,0,26,0,1,N,N,2008-03-31,1148000.0,$0.00 ,1,No
8d14b2b380f,2918533008,PAM WILSON/P'CHAZ RESTAURANT,TOLEDO,OH,THE HUNTINGTON NATIONAL BANK,OH,1987-06-01,1987,3,2.0,0,0,0,0,N,N,1987-09-04,25000.0,$0.00 ,0,No
dd2ea1ffaf0,1812015005,"BROKEN SPOKE, LLC.",RITTMAN,OH,"FIRSTMERIT BANK, N.A.",OH,2006-05-10,2006,4,2.0,2,4,0,2,Y,N,2006-07-31,30119.0,$0.00 ,1,No
c48d221f759,6860803000,BROWN PRECISION MACHINE,JAMESTOWN,OH,THE HUNTINGTON NATIONAL BANK,OH,1994-05-16,1994,7,1.0,0,0,1,0,N,N,1994-07-31,124000.0,$0.00 ,1,No
2dcf841e64f,1772955010,"Cyclist Connection, Inc.",Canal Winchester,OH,THE HUNTINGTON NATIONAL BANK,OH,2006-04-19,2006,3,1.0,1,0,0,1,Y,N,2006-04-30,57682.0,$0.00 ,1,No
1377d5eba55,1266675006,"T.E.B. Electrical Service, LLC",Columbus,OH,"BUSINESS LOAN CENTER, LLC",SC,2005-04-13,2005,1,1.0,0,1,1,1,N,N,2005-04-30,25000.0,$0.00 ,0,No
acd3a00d75d,2089405009,DUCTS UNLIMITED LLC,COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2006-10-25,2007,1,2.0,0,1,0,1,Y,N,2006-10-31,86056.0,$0.00 ,1,No
937c6066c54,6467874010,ALTERNATIVE SURFCE GRNDNG CORP,BRUNSWICK,OH,CASCADE CAPITAL CORPORATION,OH,2003-07-03,2003,15,1.0,4,0,1,1,N,N,2003-11-12,134000.0,$0.00 ,1,No
a84dc49863a,8619894004,BLACKHAWK CONCRETE INC,HAMILTON,OH,THE HUNTINGTON NATIONAL BANK,OH,2005-02-16,2005,2,2.0,0,2,1,1,N,N,2005-03-31,355000.0,$0.00 ,0,No
e394a7b5fb0,4352954000,ALPHA-OMEGA ASSEMBLY & PACKAGI,CANTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2001-03-06,2001,1,2.0,3,1,1,1,N,N,2001-03-31,13000.0,$0.00 ,1,No
652723ee4ae,9814133003,KENTUCKY FRIED CHICKEN OF YELL,YELLOW SPRINGS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1996-12-05,1997,38,1.0,0,0,45150,0,N,Y,1996-12-31,80000.0,$0.00 ,1,Sí
05cd5c4e9a6,3197555010,"Bellflower Investments, LLC",CLEVELAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2008-08-26,2008,0,2.0,20,0,0,1,N,N,2008-08-31,325500.0,$0.00 ,1,No
9a732eaee12,3212025003,"Mavec, Inc.",Madison,OH,THE HUNTINGTON NATIONAL BANK,OH,2008-09-11,2008,0,1.0,0,0,0,2,N,N,2008-09-30,10000.0,$0.00 ,1,No
bfb13d3a9d5,2747315009,"Claude Innovative Machining, L",Tipp City,OH,THE HUNTINGTON NATIONAL BANK,OH,2007-10-09,2008,2,1.0,0,0,0,2,Y,N,2007-10-31,31751.0,$0.00 ,0,No
ef784444d9a,6279084001,PRODIGY CONSTRUCTION MANAGEMEN,GAHANNA,OH,UNITED MIDWEST SAVINGS BANK,OH,2003-04-28,2003,8,1.0,0,0,1,1,N,N,2003-05-31,220000.0,$0.00 ,1,No
99806c9ea9b,1228545001,"ALWAYS & FOREVER JEWELERS, INC",MENTOR,OH,CITIZENS BANK NATL ASSOC,RI,2005-03-14,2005,2,1.0,1,3,1,1,Y,N,2006-02-28,5000.0,$0.00 ,1,No
8ccea5f70b9,7613834002,"ENVIRO-SOLUTIONS, LLC",WARREN,OH,SEVEN SEVENTEEN CU INC,OH,2004-07-15,2004,3,2.0,0,0,2359,1,N,Y,2004-10-31,63750.0,$0.00 ,1,Sí
7a833fa8c89,5896503001,"CITIZENS RENTAL, INC. & ACTION",COLUMBUS,OH,THE HUNTINGTON NATIONAL BANK,OH,1993-08-30,1993,35,1.0,0,0,1,0,N,N,1993-10-31,360000.0,$0.00 ,1,No
85fdc16d3ce,4454283005,DADDYO'S EXPRESS DRIVE THRU,COLUMBUS,OH,"WESBANCO BANK, INC.",OH,1991-05-13,1991,7,2.0,0,0,21725,0,N,N,1991-10-31,244800.0,$0.00 ,1,Sí
465531f9674,2815325004,"CLAY PASTERNACK, INC.",ROCKY RIVER,OH,CITIZENS BANK NATL ASSOC,RI,2007-11-16,2008,1,1.0,2,3,0,1,Y,N,2007-12-31,27799.0,$0.00 ,1,No
8602c38c97d,3026065000,"Jag Graphics, LTD.",Columbus,OH,FIFTH THIRD BANK,OH,2008-03-31,2008,9,1.0,0,9,0,1,N,N,2008-04-30,157300.0,$0.00 ,1,No
336623430ab,7046653003,THE BENNER COMPANY,CINCINNATI,OH,KEYBANK NATIONAL ASSOCIATION,OH,1994-06-06,1994,41,1.0,0,0,1,0,N,N,1994-10-25,375000.0,$0.00 ,1,No
c7702d43a41,5303843004,"ALL SERVICE GLASS, INC.",LIMA,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1992-11-12,1993,14,1.0,0,0,1,0,N,N,1993-01-31,186238.0,$0.00 ,1,No
baef6a93d89,6999954000,XTREME DIRT SPORTS INC,WILLIAMSBURG,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2003-12-05,2004,3,1.0,0,3,1,2,Y,N,2004-01-31,59141.0,$0.00 ,0,No
d3608ac380b,7122283002,"KUMLER COLLISION, INC.",LANCASTER,OH,COMMUNITY CAP. DEVEL CORP,OH,1994-06-15,1994,36,1.0,11,25,1,0,N,N,1995-08-16,199000.0,$0.00 ,1,No
f9516e10caf,1266835006,"SIIBER MARKETING, INCORPORATED",MENTOR,OH,CITIZENS BANK NATL ASSOC,RI,2005-04-13,2005,1,1.0,1,2,1,1,Y,N,2005-05-31,107088.0,$0.00 ,0,No
8418c8327dc,4997093003,HUNTER COLLISION,CAREY,OH,1ST CIT. NATL BK OF UPPER SAN,OH,1992-08-31,1992,1,1.0,0,0,1,0,N,N,1993-01-31,38000.0,$0.00 ,1,No
69528c60231,3125175004,Cellularlink Inc,Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,2008-06-13,2008,0,1.0,0,0,0,1,Y,N,2008-07-31,38547.0,$0.00 ,1,No
a6d425c58a9,7647933010,DRY CLEANING OPERATIONS,OREGON,OH,THE HUNTINGTON NATIONAL BANK,OH,1994-10-06,1995,21,1.0,0,0,1,0,N,Y,1995-01-31,35000.0,$0.00 ,1,No
e2a8b72d7e9,3804734001,AUTHORIZED DISTRIBUTORS MATCO,CRESTON,OH,AURORA BANK FSB,CO,2000-06-22,2000,1,2.0,0,0,52000,2,N,Y,2000-07-31,57000.0,$0.00 ,1,Sí
daa8759684a,3877754008,LG MACHINE,LOUISVILLE,OH,KEYBANK NATIONAL ASSOCIATION,OH,2000-08-07,2000,4,2.0,4,4,1,1,N,N,2000-08-31,347500.0,$0.00 ,0,No
926c73e8762,4887554005,AKNR PROPERTIES LLC,CHAGRIN FALLS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2001-09-06,2001,20,1.0,10,0,1,1,N,N,2001-12-31,300000.0,$0.00 ,1,No
0135531e8c7,6746034008,WALLY WAFFLE MAIN STREET,AKRON,OH,"FIRSTMERIT BANK, N.A.",OH,2003-09-30,2003,61,1.0,0,0,1,1,N,Y,2003-10-31,65000.0,$0.00 ,1,No
6ef3ad722fe,6235694005,S & K ALLIANCE HOLDING LLC,NORTH CANTON,OH,THE HUNTINGTON NATIONAL BANK,OH,2003-04-09,2003,1,1.0,1,0,1,1,N,N,2003-05-31,127100.0,$0.00 ,1,No
d3d024ee32f,7900214007,COLLEGE FOOD SERVICES LTD,TOLEDO,OH,CITIZENS BANK NATL ASSOC,RI,2004-10-06,2005,28,1.0,0,28,1,1,Y,N,2004-11-30,30533.0,$0.00 ,1,No
0076a848383,3081156002,DESTINATION CYCLES LLC,EAST LIVERPOOL,OH,1ST NATIONAL COMMUNITY BANK,OH,2007-11-29,2008,1,1.0,0,1,1,2,Y,N,2008-02-29,41127.0,$0.00 ,1,No
5d4f54556f7,1759394007,RENOVATORS INC,COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,1997-12-24,1998,29,1.0,4,0,1,0,N,N,1998-05-13,121000.0,$0.00 ,1,No
3cc08eb71db,2339185008,"Sadowski Communications, LLC",Cleveland,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2007-03-19,2007,3,2.0,5,3,0,1,Y,N,2008-08-31,50000.0,$0.00 ,1,No
fd93239fdfc,5323004003,"RENT-A-FLICK, INC.",COLUMBUS,OH,"PNC BANK, NATIONAL ASSOCIATION",IN,2002-04-08,2002,30,1.0,0,0,1,1,N,N,2002-05-31,185000.0,$0.00 ,1,No
cf8a7feee18,2700525005,"KRJ MEDICAL ASSOCIATES, INC.",ASHTABULA,OH,CITIZENS BANK NATL ASSOC,RI,2007-09-14,2007,2,1.0,0,2,0,1,Y,N,2008-11-30,3000.0,$0.00 ,0,No
fafdf2b9702,5059944003,THE REVIEW NEWSPAPERS,HUBBARD,OH,CORTLAND SAVINGS & BK. CO.,OH,2001-11-21,2002,19,1.0,0,0,1,1,N,Y,2001-12-31,125000.0,$0.00 ,1,No
2aeda779b1f,3525183003,EGAN BROTHER'S CLOTHIER,CANTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1989-09-08,1989,2,2.0,0,0,1,0,N,N,1990-01-31,40000.0,$0.00 ,1,No
b7f2af8adf3,4270343005,PRECISION BICYCLE PRODUCTS INC,CANAL WINCHESTER,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1990-10-05,1991,1,2.0,0,0,1,0,N,N,1990-10-31,28000.0,$0.00 ,1,No
75bff28aa53,7891773001,HAIR PLUS,YOUNGSTOWN,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1994-12-09,1995,1,1.0,0,0,1,0,N,Y,1995-04-30,50000.0,$0.00 ,1,No
5f45a3ac976,4179685004,"LARIAT TRUCKS, LTD.",NAVARRE,OH,THE HUNTINGTON NATIONAL BANK,OH,2010-07-26,2010,0,1.0,0,0,0,1,N,N,2010-08-01,25000.0,$0.00 ,1,No
87c058d7ec8,6628964004,MY GYM CHILDREN'S FITNESS CENT,POWELL,OH,"READYCAP LENDING, LLC",CA,2003-08-26,2003,6,2.0,6,0,56885,1,N,N,2004-03-31,154000.0,$0.00 ,0,Sí
b3c2577c69e,6919854006,MKBETH ENTERPRISES,WEST CARROLLTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2003-11-14,2004,2,1.0,0,2,1,2,Y,N,2004-01-31,42253.0,$0.00 ,1,No
acbb062fd25,7877543006,SAV-MOR SUPPLY CO.,AKRON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1994-12-06,1995,10,1.0,0,0,1,0,N,N,1995-04-30,150000.0,$0.00 ,1,No
81a37930f30,3853175002,RPJD Limited dba Eggfast,COLUMBUS,OH,UMPQUA BANK,OR,2010-01-13,2010,37,1.0,12,37,0,1,N,,2010-01-13,50000.0,$0.00 ,0,No
1ae4787a342,3248636007,SUNSHINE HOSPITALITY LLC,MARYSVILLE,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,2008-05-08,2008,25,2.0,0,1,38605,2,N,N,2008-10-15,1665000.0,$0.00 ,1,Sí
37cc9c4d387,7005833002,PAINTTECH,WESTLAKE,OH,NATL BK & TR CO,OH,1994-05-31,1994,5,1.0,0,0,1,0,N,N,1994-07-31,90000.0,$0.00 ,1,No
5b7bd7271bc,3251835002,"Mexus Holdings, Inc.",POWELL,OH,THE HUNTINGTON NATIONAL BANK,OH,2008-10-29,2009,31,1.0,0,31,0,1,Y,N,2008-11-30,746975.0,$0.00 ,0,No
1a97516dcde,3045925004,"Dr. Richard N. McCarty, Inc.",POWELL,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2008-04-12,2008,3,1.0,0,3,0,2,Y,N,2008-04-30,100645.0,$0.00 ,0,No
988f8db83ab,3424804007,WALKERLY MOVING AND STORAGE IN,NORTH RIDGEVILLE,OH,THE LORAIN NATIONAL BANK,OH,1999-11-30,2000,10,1.0,0,10,1,1,Y,N,1999-12-31,25000.0,$0.00 ,1,No
1390560b9cf,4430303004,GOLDENTOUCH DEMOS. INC.,WESTERVILLE,OH,THE HUNTINGTON NATIONAL BANK,OH,1991-04-16,1991,8,1.0,0,0,1,0,N,N,1991-07-31,200000.0,$0.00 ,0,No
97c256edfc6,9021863010,"MILLENNIUM METALS, INC.",FRANKLIN,OH,THE HUNTINGTON NATIONAL BANK,OH,1996-02-21,1996,3,2.0,0,0,1,0,N,N,1996-04-30,300000.0,$0.00 ,1,No
5d93fbc0d13,2359373000,PAPPAS WESTGATE LNGE/RESTAURNT,CANTON,OH,STARK DEVEL BOARD FINAN CORP,OH,1985-11-12,1986,8,2.0,0,0,0,0,N,N,1986-08-06,59000.0,$0.00 ,1,No
c484586e4fb,4469944001,A&B BLACK OXIDE LLC,CLEVELAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2001-04-26,2001,9,1.0,0,9,1,1,N,N,2001-06-30,150000.0,$0.00 ,1,No
d5dcb473a27,9707724004,NICK'S FAMILY RESTAURANT,ELYRIA,OH,GROWTH CAPITAL CORP.,OH,2006-01-18,2006,14,1.0,2,14,1,1,N,N,2006-09-13,87000.0,$0.00 ,1,No
4473a5b3c4a,4613363003,"HEIL BROTHERS, INCORPORATED",KETTERING,OH,THE HUNTINGTON NATIONAL BANK,OH,1991-10-22,1992,7,1.0,0,0,1,0,N,N,1992-01-31,250000.0,$0.00 ,1,No
3721e0500a8,5553292001,*JENKS&MEYERS CO.'AND ROB'T SU,DAYTON,OH,CITYWIDE SMALL BUS. DEVEL CORP,OH,1982-02-22,1982,38,2.0,0,0,0,0,N,N,1983-01-05,186000.0,$0.00 ,1,No
3de709a9fac,2761796005,E'S GLOW,NORWALK,OH,THE CITIZENS BANKING COMPANY,OH,2007-04-18,2007,3,1.0,3,0,1,2,N,N,2007-05-31,90000.0,$0.00 ,1,No
ed889642ceb,2509314007,GLENELLEN SENIOR SUITES,N. LIMA,OH,MAHONING VALLEY ECONOMIC DEVEL,OH,1998-11-21,1999,1,2.0,39,0,1,0,N,N,2001-02-14,997000.0,$0.00 ,1,No
18f0ab063ba,4306573007,"LAN LAW, DDS, INC",CINCINNATI,OH,THE HUNTINGTON NATIONAL BANK,OH,1990-11-20,1991,5,2.0,0,0,1,0,N,N,1991-01-31,200000.0,$0.00 ,1,No
793b685bbb0,7694054005,TWIST 27 LLC,GRANDVIEW HEIGHTS,OH,THE HUNTINGTON NATIONAL BANK,OH,2004-08-13,2004,7,2.0,0,7,1,1,N,N,2004-09-30,165000.0,$0.00 ,0,No
eee9f1463a4,2832594010,JACK SPRATTS,CLEVELAND,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1999-03-12,1999,2,2.0,0,0,1,0,N,Y,1999-05-31,51000.0,$0.00 ,1,No
f62c3f4b79f,5349914003,NATIONAL VIDEO LLC,CLAYTON,OH,FIFTH THIRD BANK,OH,2002-04-19,2002,2,2.0,2,0,1,2,Y,N,2002-10-31,29973.0,$0.00 ,1,No
e8db0b41af5,1089034004,SUPER 8,WAUSEON,OH,WELLS FARGO BANK NATL ASSOC,SD,1997-04-02,1997,7,2.0,0,0,79140,0,N,N,1997-07-31,1150000.0,$0.00 ,1,Sí
9804ba194ca,3898055005,Lascala Ristorante Inc,DUBLIN,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2010-02-10,2010,80,1.0,0,80,0,1,Y,N,2010-03-01,47367.0,$0.00 ,1,No
2e320e6a9b2,7172913010,"ROYCE CRAFT BASKETS,INC.",COSHOCTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1994-06-22,1994,50,1.0,0,0,1,0,N,N,1994-07-31,730000.0,$0.00 ,1,No
087351f91a3,3767524008,Canal Winchester Buffalo Wild,ATHENS,OH,"WACHOVIA SBA LENDING, INC.",CA,2000-05-31,2000,34,2.0,36,34,7990,1,N,N,2000-06-30,559000.0,$0.00 ,1,Sí
c494e5396f5,7247244001,GREAT CLIPS,EUCLID,OH,THE HUNTINGTON NATIONAL BANK,OH,2004-03-09,2004,10,2.0,0,10,35706,1,N,N,2004-05-31,114200.0,$0.00 ,1,Sí
e670f36e235,2721625010,STEVEN COX,COLUMBUS,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2007-09-25,2007,5,1.0,0,5,0,1,Y,N,2007-10-31,87469.0,$0.00 ,0,No
140fb0a161c,8022013010,WAREHOUSE BEER & WINE,ENGLEWOOD,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1995-01-27,1995,30,1.0,0,0,1,0,N,N,1995-04-30,100000.0,$0.00 ,1,No
882680bbaa5,1735094006,UNIVERSITY AUTO SERVICE & BROW,COLUMBUS,OH,WELLS FARGO BANK NATL ASSOC,SD,1997-12-11,1998,9,1.0,0,0,1,0,N,N,1997-12-31,250000.0,$0.00 ,1,No
6c4ab622017,6560354001,STONE SOLUTIONS LLC,MENTOR,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2003-08-05,2003,2,2.0,4,2,1,1,N,N,2003-09-30,190000.0,$0.00 ,1,No
4c6b9fcd519,6140234004,FAN TAN ASY TANNING LLC,ROCKY RIVER,OH,THE HUNTINGTON NATIONAL BANK,OH,2003-03-03,2003,1,2.0,1,0,1,1,Y,N,2003-11-30,20000.0,$0.00 ,0,No
4871ab5f0c4,6438024003,AMERICAN BENEFITS MANAGEMENT,NORTH CANTON,OH,FIFTH THIRD BANK,OH,2003-06-24,2003,27,1.0,0,27,1,1,N,N,2003-09-30,135000.0,$0.00 ,1,No
83ca7d105e3,2289793001,"AMERITRONICS SECURITY, INC.",MENTOR,OH,MENTOR ECONOMIC ASSISTANCE COR,OH,1985-08-05,1985,18,1.0,0,0,0,0,N,N,1985-12-04,63000.0,$0.00 ,1,No
d31de8685ee,1355005006,"Super Suppers of Strongsville,",STRONGSVILLE,OH,"FIRSTMERIT BANK, N.A.",OH,2005-06-30,2005,0,2.0,5,0,79153,1,N,N,2005-09-30,155000.0,$0.00 ,0,Sí
321a8761a4e,7638683005,"FORMS MANAGEMENT, INC.",CLEVELAND,OH,THE HUNTINGTON NATIONAL BANK,OH,1994-09-30,1994,27,1.0,0,0,1,0,N,N,1994-10-31,275000.0,$0.00 ,1,No
39f782190f4,6677585000,Don's Quick Stop LLC,Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,2014-02-13,2014,1,1.0,0,0,0,1,N,N,2014-02-13,24000.0,$0.00 ,1,No
bac5b002e5d,1785824009,"BUCKEYE CUSTOM PALLETS, INC.",DEFIANCE,OH,FARMERS & MERCHANTS ST. BK,OH,1998-01-15,1998,16,2.0,0,0,1,0,N,Y,1998-02-28,100000.0,$0.00 ,1,No
23e6792cce6,2141105000,"Cincinnati Print Solutions, LL",Batavia,OH,FIFTH THIRD BANK,OH,2006-11-22,2007,4,2.0,0,4,0,2,N,N,2006-12-31,297000.0,$0.00 ,1,No
9a6af11ee75,1304155005,Robert F. Sossa,North Olmsted,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2005-05-16,2005,2,1.0,0,2,1,1,Y,N,2005-06-30,29814.0,$0.00 ,1,No
a6cfc335d98,4927065002,International Association of I,MOGADORE,OH,CITIZENS BANK NATL ASSOC,RI,2011-10-25,2012,21,1.0,0,21,0,1,Y,N,2011-11-01,269000.0,$0.00 ,1,No
afefc0292b8,1448994002,MIRAGE TANNING CENTER,DAYTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1997-07-30,1997,1,2.0,0,0,1,0,N,N,1997-11-30,167614.0,$0.00 ,1,No
835e4174a7e,2194755000,JAMES R DEWAR DBA DEE-DEE TRUC,WELLINGTON,OH,CAPITAL ONE NATL ASSOC,VA,2006-12-27,2007,1,1.0,0,1,0,2,Y,N,2007-03-31,38468.0,$0.00 ,0,No
09a821158f2,8546054008,HOWARD JOHNSON INN,COLUMBUS,OH,COMMUNITY SOUTH BANK,TN,2005-01-28,2005,15,1.0,15,15,39555,1,N,N,2005-02-28,1800000.0,$0.00 ,1,Sí
f03d0450ba1,1281144002,"KITTYHAWK MOLDING COMPANY, INC",CARLISLE,OH,CERTIFIED DEVEL CORP - WARREN,OH,1997-05-27,1997,32,1.0,10,0,1,0,N,N,1998-06-17,460000.0,$0.00 ,1,No
cbae7912edb,4925424003,STILSON CONSULTING GROUP LLC,COLUMBUS,OH,FIFTH THIRD BANK,OH,2001-09-20,2001,18,1.0,0,18,1,1,Y,N,2002-10-31,605444.0,$0.00 ,1,No
6d487aa1f28,9244684008,FLAVORS EATERY OF ENGLEWOOD,ENGLEWOOD,OH,"LIBERTY SAVINGS BANK, F.S.B.",OH,2005-11-07,2006,10,1.0,0,0,1,2,N,N,2006-04-30,50000.0,$0.00 ,0,No
dda7cd23673,3909934009,EBERT & WOLF ENTERPRISES LLC,WESTERVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2000-08-24,2000,4,1.0,0,4,1,1,N,N,2000-10-31,688700.0,$0.00 ,1,No
01e6cd46ffb,1464656008,REASONABLE RATE REALTY LLC,BATAVIA,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2006-03-24,2006,1,2.0,1,1,1,2,Y,N,2006-07-31,34202.0,$0.00 ,0,No
5c2482f528c,2147635007,Mr.JamesBMitchell,Newark,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2006-11-28,2007,2,2.0,2,0,0,1,N,N,2009-01-31,135000.0,$0.00 ,1,No
